Nombre,Direccion,Localidad,Pais,Latitud,Longitud,OK
LA CASA DE LAS FLORES (CALATAYUD),"C/. JUAN GUALBERTO BERMUDEZ, 1, 5ºA",CALATAYUD,ESPAÑA,41.3515442,-1.6437088,SI
LA CASA DE LAS FLORES (CUENCA),C/. HUERTO Nº10,SAN CLEMENTE,ESPAÑA,39.4005482,-2.4281713,SI
LA CASA DEL BOSQUE,"C/. CAGLIARI, 11",MIRANDA,ESPAÑA,37.6557699,-1.02028,SI
LA CASA DEL LIBRO,"JUAN IGNACIO LUCA DE TENA, 17",MADRID,ESPAÑA,40.44815579999999,-3.6293184,SI
LA CHIVA CHIVINA,"VICENTE REGUERAL, 36 BAJO",LENA,ESPAÑA,43.16315880000001,-5.8278414,SI
LA COMPAÑIA DE LAS FLORES,"AVDA. REPUBLICA, 103 BAJO DCHADORNEDA-ARILLO",OLEIROS,ESPAÑA,43.3577494,-8.3229183,SI
LA CYCA PROJECTS AND SERVICES,"CALLE APRESTADORA, N.27",HOSPITALET DE LLOBREGAT (L),ESPAÑA,41.3643727,2.1303092,SI
LA ESENCIA DE LA FLOR,Calle Algarrobo 32,SANLUCAR DE BARRAMEDA,ESPAÑA,36.7627825,-6.3595894,SI
LA FIESTA DE ISABELLA,"BARBATE 1, 3º D",CANGAS,ESPAÑA,42.2571965,-8.7886019,SI
LA FLOR DE LIS (ZAMORA),"C/CARROS, Nº4",SAN MIGUEL DEL ESLA,ESPAÑA,42.0776951,-5.6017766,SI
LA FLOR DE LIS FLORISTAS,"AVDA.MODESTO LAFUENTE, Nº2",PALENCIA,ESPAÑA,42.0052647,-4.5267925,SI
LA FLOR DE PUERTO,"CALLE JOSE OJEDA, 48, 2º DCHA.",ROQUETAS DE MAR,ESPAÑA,36.7601605,-2.6064646,SI
LA FLOR DEL CAMPILLO,"CALLE PANADEROS, 1-PUESTO, 29",VALLADOLID,ESPAÑA,41.64789260000001,-4.7234716,SI
LA FLOR DEL MERCADO,"PLAZA DEL MERCADO, Nº11",MEDINA DEL CAMPO,ESPAÑA,41.3080312,-4.9132106,SI
LA FLORISTERIA (CANALS),CALLE CRISTO NUM.18,CANALS,ESPAÑA,38.9622878,-0.5848192,SI
LA FLORISTERIA DE CRISTINA,"C/. ALONSO QUINTANILLA, 5",OVIEDO,ESPAÑA,43.3638992,-5.847818600000001,SI
LA FLORISTERIA DE LAURA,"PASEO FRAY RAMON, 19",NOREÑA,ESPAÑA,43.3935289,-5.7080913,SI
LA FLORISTERIA.,"C/ PABLO IGLESIAS, Nº6","GROVE (CASCO URBANO), O",ESPAÑA,43.2970108,-5.683422,SI
LA GARDENIA,"C/.PONTEVEDRA, Nº3",SALCEDA,ESPAÑA,42.1020723,-8.5567219,SI
LA GRICHANDANA TALLER FLORAL,"CALLE PADRE MANJON, 49 2ºB",VALLADOLID,ESPAÑA,41.63928749999999,-4.7190644,SI
LA HABITACION DE LAS FLORES,"C/.SANTANDER, 4 2A COSLADA",MADRID,ESPAÑA,40.442876,-3.7096183,SI
LA HABITACION DE LAS FLORES (COSLADA),"C/. OCEANO ATLANTICO, 2 PORTAL B 4B",COSLADA,ESPAÑA,40.4197215,-3.569357,SI
LA HUERTA DE MATI (MOAÑA),"OS PIÑEIROS 18, SAN MARTIÑO",MOAÑA,ESPAÑA,42.2853697,-8.7489559,SI
LA ISLA DE TALI,"AVDA DE PORTUGAL, Nº 34",NIGRAN,ESPAÑA,42.1146865,-8.8070378,SI
LA JOVELLANA,"C/SAN BERNARDI, 40-BAJO",GIJON,ESPAÑA,43.5419709,-5.6617697,SI
LA LLERADA AGROGARDEN,"C/. FUENTE DE LA PLATA, 109 BAJO ESQUINA",OVIEDO,ESPAÑA,43.3638038,-5.877658299999999,SI
LA MILAGROSA,"PRIMERA TRAVESIA DE LA OBRA, Nº6-3ºIZQ",SADA,ESPAÑA,43.3555238,-8.255737600000002,SI
LA MILAGROSA FLORES,"PRIMERA TRAVESIA DE LA OBRA, 6",SADA,ESPAÑA,43.3555238,-8.255737600000002,SI
LA MOLINERA,"CTRA.ESCULQUEIRA, Nº5",MEZQUITA (A),ESPAÑA,41.98285370000001,-7.081443699999999,SI
LA NOGUERA,"CTRA.DE MOLINS A CALDÉS KM.9,5",RUBI,ESPAÑA,41.5267002,1.9997855,SI
LA PACHECA VIVERO ORNAMENTAL,"CTRA. DE LO ROMERO, Nº4",SAN PEDRO DEL PINATAR,ESPAÑA,37.8501471,-0.8157257,SI
LA PACHECA VIVEROS - NO USAR,"CTRA. LO ROMERO, KM4",SAN PEDRO DEL PINATAR,ESPAÑA,37.8501471,-0.8157257,SI
LA PEQUEÑA TIENDA,"AVDA. FONTIÑAS, 99",LUGO,ESPAÑA,43.0097713,-7.5482551,SI
LA PETUNIA,"AVDA. SAN JUAN, 8 - BAJO",POIO,ESPAÑA,42.4341563,-8.657473999999999,SI
LA PIÑA COQUETA,COLON 9,TOMIÑO,ESPAÑA,41.9909195,-8.743267399999999,SI
LA PIZPIRIETA FLORISTERIA Y ARTESANIA,"PROFESOL ADOLFO MIAJA DE LA MUELA, 17-4ºB",VALLADOLID,ESPAÑA,41.63435,-4.7555177,SI
LA PLAZA FLORES,"PLAZA MAYOR, 25",CANGAS DEL NARCEA,ESPAÑA,43.1774229,-6.5516968,SI
LA PONSETIA ARTE FLORAL,"C/. ORENSE, 26",MADRID,ESPAÑA,40.4518227,-3.694827,SI
LA QUE PLANTA SU MAL ESPANTA,"CTRA.ANTONIO SANCHEZ, 5A",TORRELODONES,ESPAÑA,40.5763893,-3.9584485,SI
LA SALUD FLORISTERIA,"C/LIBERTAD, 72",LAVIANA,ESPAÑA,43.2443547,-5.5615942,SI
LA SEMILLA CREATIVA,"CL CARABELA, 16, 2º-6ALMERIMAR",EJIDO (EL),ESPAÑA,36.6975695,-2.788318,SI
LA SEÑORA FLORES,CALLE TORRECILLA 18 (LOCAL 13),VALLADOLID,ESPAÑA,41.6566419,-4.7227444,SI
LA TIENDA DE MARTA,"C/PADRE PARDO, 24 - BAJO",ARZUA,ESPAÑA,42.9276572,-8.161059,SI
LA TIENDA NG,"CALLE CASANOVA, 244",ROUPAR,ESPAÑA,43.422222,-7.763889,SI
LA TIENDUCA DE RIVERILLO,"BARRIO RIVERO, 39B",RIVERO,ESPAÑA,43.2760271,-4.0489736,SI
LA TOSCANA FLORS,"PASAJE PARIS, 16",DENIA,ESPAÑA,38.8363784,0.103286,SI
LABRALIA (TRAVESIA DE VIGO),"TRAVESIA DE VIGO, 175 BAJO",VIGO,ESPAÑA,42.2426129,-8.7007092,SI
LABRALIA AGROTENDAS,"VISTA HERMOSA, Nº16-BAJO DCHA",NOIA,ESPAÑA,42.78427569999999,-8.8882891,SI
LABRALIA BEMBRIVE,"MOSTEIRO, Nº1",BEMBRIVE,ESPAÑA,42.2026308,-8.693412499999999,SI
LABRALIA BERTAMIRANS,"C/.ALCALDE LORENZO,22 BAJO",BERTAMIRANS (AMES),ESPAÑA,42.857668,-8.6497888,SI
LABRALIA BOIRO,"PABLO IGLESIAS,14",BOIRO,ESPAÑA,42.6456356,-8.8872696,SI
LABRALIA PONFERRADA,"C/.CAIDA, 32-4ºB",PONFERRADA,ESPAÑA,42.5578836,-6.6253055,SI
LABRALIA RIANXO,URB.A MARTELA Nº12 BAJO,RIANXO,ESPAÑA,42.650504,-8.8166826,SI
LABRALIA SANTIAGO,"RUA PONTE SAR, 51 BAIXO",SAR (SANTIAGO),ESPAÑA,42.8710591,-8.5343491,SI
LADRONA DE FLORES,"AVENIDA SAN ANTON, 77",MALAGA,ESPAÑA,36.7371588,-4.3593432,SI
LADYBUGTERRA,"CASAS NOVAS, 9SAN CRISTOVO DE CEA",CEA,ESPAÑA,42.4618276,-5.0123953,SI
LANDARK PAISAJISMO,"C/. SAN PEDRO DE MEZONZO, 36-7º",SANTIAGO DE COMPOSTELA,ESPAÑA,42.8713723,-8.547489299999999,SI
LANDGARD BLUMEN AND PFLANZEN,"AN DE KLUS, 46REG-GERICHT: KLEVE HRB 4365",LÜLLINGEN,ALEMANIA,51.5369166,6.244868,SI
LAR DO AGRO  (cese Negocio),AVDA. REP.ARGENTINA 103 BAJO DCHA. (ARILLO),OLEIROS,ESPAÑA,43.3581163,-8.3230031,SI
LARA ASTURIAS,"TEANO, 10",GIJON,ESPAÑA,43.50678449999999,-5.6932611,SI
LARA HOTEL,AVDA DOS BOMBEIROS VOLUNTARIOS,VALENÇA,PORTUGAL,42.0260335,-8.6454207,SI
LAS FLORES DE ARTURO,"CALLE CONDE DUQUE,4",MADRID,ESPAÑA,40.4258795,-3.7114388,SI
LAS FLORES DE BELEN,"C/. JORGE JUAN, 51",ELCHE,ESPAÑA,38.2685338,-0.7067422,SI
LAS FLORES DE JUAN,"C/. BALDOMERO FERNANDEZ, 6",OVIEDO,ESPAÑA,43.3559983,-5.860524799999999,SI
LAS FLORES DE MILA,"C/EL CRISTO, 41",ABRAVESES DE TERA,ESPAÑA,41.991008,-5.8929497,SI
LAS FLORES DE TERE,"PROGRESO, 28",SANXENXO,ESPAÑA,42.3950437,-8.8251484,SI
LAS PITXIAK DE LA CABRA,"C/. RIO ALISTRE, 2B",MORALES DEL VINO,ESPAÑA,41.4355607,-5.7368266,SI
LAS ROSAS DE LA REINA,"AVENIDA LEON, 3 BAJO",TORDESILLAS,ESPAÑA,41.5033177,-5.000166,SI
LAURA BLANCO,"C/. CULLEREDO, 20 3ºB",FONTAN (CARNOEDO),ESPAÑA,43.3733696,-8.2691213,SI
LAURA FERNANDEZ,"RUA SAN CRISTÓBAL, 70 - A",VIGO,ESPAÑA,42.24059889999999,-8.7207268,SI
LAURA FLORISTERIA,"C/.NARANJA DE BULNES, 10 BAJO",GIJON,ESPAÑA,43.5262858,-5.680511500000001,SI
LAURA FUENTES,"C/. SAN AGUSTIN, 9 2ªPL- P.1",ALCORA,ESPAÑA,40.0740431,-0.2167773,SI
LAURA OLVEIRA,"O LOURAL-CASTRO, 17A",POBRA DO CARAMIÑAL (A),ESPAÑA,42.6031661,-8.938689900000002,SI
LAURA RIVEIRO,"AVDA. DE OURENSE 23/1C-PLZA.ABASTOS PUESTO, 5",MARIN(CASCO URBANO),ESPAÑA,42.3914848,-8.7020824,SI
LAURA RODRIGUEZ (MOAÑA),"ABELENDO, 73",MOAÑA,ESPAÑA,42.2837592,-8.7436077,SI
LAURENTINA,1,NULL,NULL,,,NO
LAVA EXPORTADORA,"ALMIRANTE LOBO, 2-4ª PLANTA DESPACHO, 1",SEVILLA,ESPAÑA,37.3821235,-5.994699199999999,SI
LAVIADA E HIJOS,"AVDA.FERNANDEZ BALSERA, 37",AVILES,ESPAÑA,43.5540045,-5.9274965,SI
LAXES AMBIENTAL,"CAMIÑO DA XESTEIRA, 44MOUGAS",OIA,ESPAÑA,42.0320402,-8.8583309,SI
LAYOUT GARDEN DESIGN UNIP,CORRESPONDENCIA ESTRADA DE QUELFES N42 2º DRT (H) OLHAO				,ALGARVE,PORTUGAL,37.0426538,-7.8342521,SI
LCTEL,"CALÇADA DA PORTELA, 5",ALENQUER,PORTUGAL,39.05437999999999,-9.0121653,SI
LE PETIT FLEUR,"C/. ASTURIAS, 6 BAJO 9",CATARROJA,ESPAÑA,39.4078111,-0.404253,SI
LEGUFRUT AGRO (NO USAR),CIUDAD DEL TRANSPORTE,SAN CIBRAO DAS VIÑAS,ESPAÑA,42.2937512,-7.8194449,SI
LEMKES EXPORT BV,"HOLLANDWEG, 8",HOLANDA,PAISES BAJOS (HOLANDA),51.9616635,5.8724364,SI
LES FEURETTES,"CALLE FUERTEVENTURA, 33 - SAN JAVIER",MURCIA,ESPAÑA,37.7948433,-0.8353606,SI
LES SERRES CALADOISES,"RUE DU TACOT BEAUJOLAIS, Nº25",GLEIZÉ (RHÔNE),FRANCIA,46.0642272,4.6494246,SI
LES SERRES DU DAUPHINE,965 ROUTE DE VALENCEVEURY-VOROIZE,FRANCIA,FRANCIA,45.271451,5.6134391,SI
LEYMAR FLORES,"C/. REY PELAYO, I-PIEDRAS BLANCAS",CASTRILLON,ESPAÑA,43.5625776,-5.9771456,SI
LHYP ASLYM. E HIG.PROF.,"LAVADORES, 122",VIGO,ESPAÑA,42.23099089999999,-8.6998234,SI
LIBRERIA Y TIENDA 100 AS QUINTAS,"AS QUINTAS, 2",CRECIENTE,ESPAÑA,42.1503497,-8.223690399999999,SI
LIDIBEA,"C/.CHAMBERI, 5",ASTURIAS,ESPAÑA,43.4081064,-6.2571292,SI
LIKEN,"AVDA. CLARA CAMPOAMOR, Nº421-LOCAL Nº5HOSPITAL ALVARO CUNQUEIRO",VIGO,ESPAÑA,42.18959599999999,-8.714584300000002,SI
LIKEN (MADRID),"PLAZA CRISTO REY, 4",MADRID,ESPAÑA,40.4397863,-3.7173131,SI
LILAS FLORISTA  (RUA REPUB.ARGENTINA),"RUA CASTIÑEIRIÑO, 1º BAJO",SANTIAGO DE COMPOSTELA,ESPAÑA,42.8609446,-8.5406274,SI
LILAS FLORISTAS (RUA CASTIÑEIRIÑO),"C/RUA CASTIÑEIRIÑO, 1 BAJO",SANTIAGO DE COMPOSTELA,ESPAÑA,42.8609446,-8.5406274,SI
LILI BAT LORADENDA,"PASEO DE EULIA, 124-3º DCHA.",SAN SEBASTIAN,ESPAÑA,43.318237,-1.9817051,SI
LIMAGNE FLEURS,ZA DE JULLIAT,AIGUEPERSE,FRANCIA,46.01672,3.2000099,SI
LIMIAGREEN - PROJETOS E ORGANIZAÇÂO DE ESPAÇOS,R DO BRICHAL 1053 - SANTA CRUZ,PONTE DE LIMA,PORTUGAL,41.7944284,-8.6160674,SI
LIMONGE,"AVDA. SALVADOR ALLENDE, 27",GIJON,ESPAÑA,43.5181485,-5.681763,SI
LIMPIEZAS LOMBA,"C/.LAMEIRA, S/N",TOMIÑO,ESPAÑA,41.9924192,-8.7424885,SI
LINA Y LEAL,"RUA 21 DE MAIO, 41ANTÔES-GUIALOURIÇAL-POMBAL",LOURIÇAL,PORTUGAL,40.0023156,-8.736787399999999,SI
LIQUIDAMBAR GARDEN CENTER,"AVDA. CONSTITUCION, 59 PUERTA 7",ESCORIAL (EL),ESPAÑA,40.5822979,-4.124721699999999,SI
LISY FLORES,"C/. INGENIERO FERNANDO CASRIEGO,19",LA FELFUERA-LANGREO,ESPAÑA,43.307823,-5.6958195,SI
LOIS PERFILES 2012,"RUA PARADELA, Nº1",CASTRELO DE MIÑO,ESPAÑA,42.2916229,-8.0971152,SI
LOLA Y LIA,"CARRETERA OS MUIÑOS, Nº19",VIGO,ESPAÑA,42.2002934,-8.7680524,SI
LOLAFLOR,"PAGO LA ESCALERETA, 71",CHIPIONA,ESPAÑA,36.7348614,-6.431699000000001,SI
LOLI,"TRAVESIA DE NAYA, 9",VIGO,ESPAÑA,42.2432051,-8.695987700000002,SI
LOLI FLORES,RUA SIERRA Nº5 PUESTO F1 F2,PONTEVEDRA,ESPAÑA,42.4338934,-8.6424602,SI
LORA,"ARABA KALEA, Nº40, 2ºC",ZARAUTZ,ESPAÑA,43.2810371,-2.1688536,SI
LOREAK (BADALONA),"C/. PRIM, 105",BADALONA,ESPAÑA,41.4527153,2.2512019,SI
LOS SUEÑOS DE FLOR,"AVDA. FRANCISCO CABRERA, 8 BAJO IZDA.",CABAÑAQUINTA,ESPAÑA,43.1613653,-5.624628200000001,SI
LOVELYBODA,"CAMIÑO DO CREGO, 11 BARRIO NEGROS",REDONDELA,ESPAÑA,42.275545,-8.5921696,SI
LUASFLOR,"PEDRO FARTO, 4",VIVEIRO,ESPAÑA,43.6634915,-7.594928299999999,SI
LUCIA ESTUDIO FLORAL,"RUA DA ESPERANZA, 26",PONTEAREAS,ESPAÑA,42.0806096,-8.4969317,SI
LUDIFLORAN,"CALLE PALOMA, 15",CHIPIONA,ESPAÑA,36.7339445,-6.4286655,SI
LUIS & NUNO LDA AGROPECUARIA E BRICOLAGE,RUA BAIRRO ESCURO Nº S/N,RIO MAIOR-SANTAREM,PORTUGAL,39.2205119,-8.8936986,SI
LUIS MARIÑO,"PAZOS, 26 - REXIDOURO",TOMIÑO,ESPAÑA,41.9924192,-8.7424885,SI
LUISA GARCIA BOYAGO,CASA DE LOS INVERNADEROSLA CARIDAD,MIUDES,ESPAÑA,43.529508,-6.8105873,SI
LUSITANIAGREEN,"AVENIDA 27 DE JULHO, 3B - CORNES",VILANOVA DE CERVEIRA,PORTUGAL,41.96049439999999,-8.680073499999999,SI
M & S SUPERMERCADO,"PEREIRAS, 17 BAJOTABOADELA",PEREIRAS (TABOADELA),ESPAÑA,42.2416165,-7.824958799999999,SI
"M COLLINS PROPERTY MANAGEMENT, SL","C/MADRE ALBERTA, 22",POLLENÇA,ESPAÑA,39.877607,3.0192024,SI
M.V.M.C. BEADE,"C/ CARRETERA COUTADA, 42",BAJDE (BEADE),ESPAÑA,42.1945063,-8.6990996,SI
MA FOLIE FLORISTERIA,"AVDA. NIA COCA, 5",ASPE,ESPAÑA,38.3431275,-0.7617109,SI
MA JARDINERIE CHAMPENOUX,RUE PIERRE PAUL DEMOYEN Nº 10,CHAMPENOUX (EST),FRANCIA,48.7432529,6.3537359,SI
MABELINAS ART,"C/. MIÑO, 24A",TORRELODONES,ESPAÑA,40.5725944,-3.9057546,SI
MAFERGA,POLIGONO INDUSTRIAL A PASAXE 109 - VINCIOS,GONDOMAR,ESPAÑA,42.1585499,-8.726676699999999,SI
MAGAL CENTRO DE JARDINERIA,CTRA. DE LEON - VALLADOLID KM.320,ARCAHUEDA,ESPAÑA,41.6543639,-4.722273299999999,SI
MAGDA VARELA,"R RUI FALEIRO, N.68",LORDELO DO OURO E MASSARELOS,PORTUGAL,41.1614544,-8.6635067,SI
MAGNOLIAS VIAJANTES,"RUA DOS VANZELERES, 693",FANZERES,PORTUGAL,41.17199670000001,-8.5268302,SI
MAICA,"AVDA. DA CORUÑA, 42,1º",CORUÑA (A),ESPAÑA,42.5629243,-8.9922811,SI
MAISIÑA,"C/CELSO EMILIO FERREIRO, Nº16 - BAJO",CELANOVA,ESPAÑA,42.1531054,-7.9559322,SI
MAJE FLORAL STUDIO,"C/ BERNAT DE BUADELLA, 4, 4º SEGUNDA",PALMA,ESPAÑA,39.571995,2.643511,SI
MAKE UP (VIGO),"PLZA.AMERICA, 1 LOCAL B30CENTRO COMERCIAL AS CAMELIAS",VIGO,ESPAÑA,42.2215157,-8.7328025,SI
MALAGUEÑA FORESTAL,"C/ REAL COMANDANTE BENÍTEZ, 19",EL BURGO,ESPAÑA,36.7891027,-4.9475143,SI
MALPICA FLORISTAS,"AVDA. PRINCIPE DE ASTURIAS, 44 LOCAL 2",VILLAVICIOSA DE ODON,ESPAÑA,40.3568843,-3.9028939,SI
MANCOMUNIDADE MONTES DE VIGO,ESTRADA XERAL DE VALLADARES-PEDREGAL Nº6,VALLADARES,ESPAÑA,42.1741264,-8.7241217,SI
MANDRAGORA,"C/ ALCALA GALIANO, 1",RIBEIRA (SANTA UXIA),ESPAÑA,42.55511389999999,-8.9908135,SI
MANIA DOS EVENTOS,"TV CRUZES DO MONTE, 30 3ºC",MAIA,PORTUGAL,41.2243696,-8.6206306,SI
MANTA SERVICIOS COMERCIALES,"MONDEGO-TRASIN, 28",SADA,ESPAÑA,43.35620960000001,-8.2860215,SI
MANU SERRANO FLORISTERIA,"C/. SANTA TERESA, 1 MERCADO",JAMINELA,ESPAÑA,37.9870237,-1.1333847,SI
MANUEL BARRAL,"OUTEIRO, 48-CORTIÑAN",BERGONDO,ESPAÑA,43.2817214,-8.2516411,SI
MANUEL FERNANDEZ,RUA TOMADA 101 - SAN PELAYO DE NAVIA,VIGO,ESPAÑA,42.2052997,-8.7630827,SI
MANUEL PEREZ DAZA,"C/. VIANA, 7",LUCENA,ESPAÑA,37.4129541,-4.484546300000001,SI
MANUEL R-13,"C/EMIGRANTE BQ, 4 - PORTAL 2-1ºC",PONTEVEDRA,ESPAÑA,42.1106847,-8.7601842,SI
MANUEL SEIJO ABALDE,"COUTADA, Nº56BEADE",VIGO,ESPAÑA,42.1943067,-8.6999067,SI
MANUEL VENANCIO VALENTE MATOS,ESTRADA DOS ARCOS N66CHEIRA,MONÇAO,PORTUGAL,42.0392347,-8.4927676,SI
MANUFACTURAS ALVANOR,"C/. PONTEVEDRA, 29 3C",SALCEDA DE CASELAS,ESPAÑA,42.1013206,-8.5558356,SI
MAPOULA,"AVDA. DOS MAYOS, 53 - BAJO",A CORUÑA,ESPAÑA,43.3637626,-8.4103923,SI
MAQ AG Y JARDIN HEDBE,"CTRA. MADRID-IRUN, KM. 234. VIA DE SERVICIO HOTEL LANDA",VILLAGONZALO PEDERNALES,ESPAÑA,42.3041993,-3.7036537,SI
MAR BOTANA (CURTIS),ALCALDE ESPINEIRA 52 3ºIZQ,CURTIS,ESPAÑA,43.122772,-8.1473291,SI
MARACENA GARDEN,"AVDA. DOCTOR LOPEZ CANTARERO VALLESTEROS, S/N",MARACENA,ESPAÑA,37.2102049,-3.6331125,SI
MARCARIS FLORISTAS,"C/.VALDOVIVIÑO,1",CEDEIRA,ESPAÑA,43.6607861,-8.0537698,SI
MARCELINO ARES,"COVELO, 58",MORAÑA,ESPAÑA,42.5900304,-8.5999547,SI
MARCO PLANTAS,"RUA DO MONTE, 5",TUIAS MARCO,PORTUGAL,41.7267349,-8.7619736,SI
MARCONSA,"LG. SANTA CATALINA DE GODOS, Nº20 C",CALDAS DE REIS,ESPAÑA,42.5780529,-8.7176633,SI
MARCOS (EMPLEADO),"RUA COLON, 1",GUARDA (A),ESPAÑA,41.9010773,-8.8740486,SI
MAREGO FLORISTERIA,"CALLE CAMINO DE VERA, 42",CAMPOHERMOSO,ESPAÑA,36.9378116,-2.129953,SI
MAREL MUJER,"CALLE ALVAREZ SEREIX, 3-BJ",ALICANTE,ESPAÑA,38.3450879,-0.4888377,SI
MARGARITA FLORISTA,"C/ CONCEPCION ARENAL, 12",MOAÑA,ESPAÑA,42.2856725,-8.733734100000001,SI
MARI CARMEN CARRION,"C/. PADRE MELIA, 26 BAJO",LA VALL D'UIXO,ESPAÑA,39.8207827,-0.2307019,SI
MARI GEL,"C/GUTIERREZ DE LA GANDARA, 8",LLANES,ESPAÑA,43.4188182,-4.7527973,SI
MARI LUZ,"POL.SAN ANTONIO NAVE, 10",CEDILLO DEL CONDADO,ESPAÑA,40.1136182,-3.9266918,SI
MARIA ARACELI,"A FRAGA, Nº30",MOAÑA,ESPAÑA,42.3133398,-8.7257486,SI
MARIA ARMANDA DE BOAVENTURA MARTINS,LUGAR DA ASSADURA,MELGAÇO,PORTUGAL,42.0418571,-8.1994276,SI
MARIA AZUCENA,"C/. SAN PEDRO DE ALCANTARA, 7",CACERES,ESPAÑA,39.4708452,-6.3797526,SI
MARIA BELEN FERNANDEZ (EIRAS),"ESTRADA AS EIRAS, 168",EIRAS (A),ESPAÑA,40.46366700000001,-3.74922,SI
MARIA BOTANICA,"RUA DO ALENTEJO, NR 64 R/C ESQUERDOBAIXA DA BANHEIRA",MOITA,PORTUGAL,38.6565476,-9.0411264,SI
MARIA DA CONCEIÇAO,RUA DOS BARREIROS ADAES BARCELOS,BARCELOS,PORTUGAL,41.5371287,-8.5348868,SI
MARIA DA LUZ,"RUA DA FEIRA, 53",POVOA DE LANHOSO,PORTUGAL,41.57754329999999,-8.2692172,SI
MARIA DE FATIMA,"RUA DA LIBERDADE, 1552","RUA DA LIBERDADE, 1552",PORTUGAL,39.6908085,-8.8412978,SI
MARIA DE FATIMA PEREIRA DA COSTA,"R DO OUTEIRO, Nº644SANTA MARIA DA FEIRA",SAO JOAO DE VER,PORTUGAL,40.8871544,-8.5012096,SI
MARIA DEL CARMEN,"SARADELO, 18 - CORON",CALEIRO-VILANOVA DE AROUSA,ESPAÑA,42.5627589,-8.8274228,SI
MARIA DEL CARMEN DE LA CALLE,C/. GENERAL AGUILERA Nº23,ARGAMASILLA ALBA,ESPAÑA,39.1289639,-3.09368,SI
MARIA DO CEU QUINTEIRO DA COSTA BRITO,R.CASSIANO BAPTISTA/CP.DO SOBRAL L.5 FRA,PONTE DE LIMA,PORTUGAL,41.761605,-8.5817999,SI
MARIA EMILIA,"RUA, 5 313 TRAVESA SEQUEIRA LOPES",ESPINHO,PORTUGAL,41.0127014,-8.6422236,SI
MARIA ESTHER RUZO,"LG. CURRAS-MONTE, 13",PONTEVEDRA,ESPAÑA,42.556759,-8.816662299999999,SI
MARIA FENTE,"SUBIDA A MADROA, 51-CASA 22C",MADROA(CANDEAN),ESPAÑA,42.2430591,-8.674219299999999,SI
MARIA HELENA,AVENIDA JOAQUIM MARIA PORTELA,SEIXAS (CAMINHA),PORTUGAL,41.8970718,-8.818395,SI
MARIA ISABEL TORRES,"C/.MANANTIAL, 1 BAJO",VALLADOLID,ESPAÑA,41.663253,-4.731134099999999,SI
MARIA ISAURA DA SILVA CRUZ,RUA NOVA DAS ALVARIAS 156 J,ABRAGAO,PORTUGAL,41.1570111,-8.2291835,SI
MARIA JESUS SABORIDO,"CTRA CHORENTE, 71 - TARRAGOÑA",RIANXO,ESPAÑA,42.679871,-8.8187681,SI
MARIA JOANA,"RUA DE GUERRA JUNQUEIRO, 996",FANÇERES,PORTUGAL,41.160146,-8.5185839,SI
MARIA LUISA SUEIRO VAZQUEZ,"C/. EMILIA PARDO BAZAN, 38B",MELIDE,ESPAÑA,42.9151351,-8.0119131,SI
MARIA LURDE,"RUA SANTO ANTONIO, S/N",VIANA DO CASTELO,PORTUGAL,41.6966274,-8.8283857,SI
MARIA MATILDE,"CAMIÑO BARREIRO, Nº14MARZAN",ROSAL (O),ESPAÑA,41.9372462,-8.836373,SI
MARIA MONTSERRAT TURIEL FREILE,"REGUEIRO, 32",ORDES,ESPAÑA,43.0713459,-8.4014961,SI
MARIA NATALIA,"R.DA LAGOA, 12",VALENÇA,PORTUGAL,41.9939601,-8.661548699999999,SI
MARIA PURIFICACION,"AVDA. CONSTITUCION, 57",LA ESPINA (SALAS),ESPAÑA,43.3957776,-6.3337799,SI
MARIBEL FLORES,"C/VIEJO PANCHO, 9",RIBADEO,ESPAÑA,43.53717400000001,-7.040873299999999,SI
MARIETA,"C/GERONA, Nº 18",CASARRUBIOS DEL MONTE,ESPAÑA,40.2434456,-4.0615917,SI
MARIN FLORICULTORES,"SANTA MARIA DEL CAMPO, 1",MARIN,ESPAÑA,42.3914848,-8.7020824,SI
MARIÑO,"BENESO, 34",PORTO DO SON,ESPAÑA,42.7422966,-8.9538611,SI
MARIO COIMBRA,COIMBRA,COIMBRA,PORTUGAL,40.2033145,-8.4102573,SI
MARISA BAQUERO,"XUNQUEIRIÑAS,2",GUARDA (A),ESPAÑA,41.9172694,-8.8432204,SI
MARISA REGINA,"AVDA.MANUEL XAVIER, 88 LOXA-C",CAMINHA,PORTUGAL,41.8744872,-8.8353825,SI
MARISU (NO USAR),"C/.DOCTOR TERRON, 12 BAJO",FABERO,ESPAÑA,42.7673954,-6.6237322,SI
MARITA,"SANTA ROSA, 7D",TOMIÑO,ESPAÑA,41.9797578,-8.7512143,SI
MARLENE DA CONCEIÇAO DA SILVA RODRIGUES FERREIRA,"TRAVESSA DO FORRANJAL,71",ARGIVAI-POVOA DE VARZIM,PORTUGAL,41.3853272,-8.730319699999999,SI
MARTA CARVALHO,TRAVESSA BENTO LANDUREZA 180 3ºESQ.FARRAPA,OLIVEIRA AZEMEIS,PORTUGAL,40.845628,-8.476113,SI
MARTA FLORES Y PLANTAS,"PADRE DON RUA, 11",VIGO,ESPAÑA,42.2318296,-8.7195474,SI
MARVAZ EVENT DESIGNER,"C/ECUADOR , 69 - BAJO",VIGO,ESPAÑA,42.24059889999999,-8.7207268,SI
